CLOSED DATE,OPEID,SCHOOL NAME                                                        ,LOCATION                                                       ,ADDRESS                                                       ,CITY          ,STATE,ZIP CODE,COUNTRY (FOREIGN)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
12/31/1992,2193400,MARY ANN'S SCHOOL OF BEAUTY CULTURE,MARY ANN'S SCHOOL OF BEAUTY CULTURE,40 AURORA ST,PONCE,PR,731,
12/31/1992,2287600,ACADEMY FOR CAREER EDUCATION,ACADEMY FOR CAREER EDUCATION,28 CAMPUS PLAZA RARITAN CTR,EDISON,NJ,8837,
12/31/1992,2541600,CAPITOL CITY BARBER COLLEGE,CAPITOL CITY BARBER COLLEGE,1631 SOUTH PRAIRIE,PUEBLO,CO,81005,
12/31/1992,2557502,AMERICAN EDUCATION CENTERS,BRANCH CAMPUS LOCATION,4200 ROCKSIDE ROAD,INDEPENDENCE,OH,44131,
12/31/1992,3070700,HOUSE OF JAMES BEAUTY COLLEGE,HOUSE OF JAMES BEAUTY COLLEGE,3852 SOUTH MADISON AVENUE,INDIANAPOLIS,IN,46227,
12/31/1993,872700,CHICAGO CITY-WIDE COLLEGE,CHICAGO CITY-WIDE COLLEGE,226 W JACKSON BLVD,CHICAGO,IL,60606,
12/31/1993,1066000,RITTER SAINT PAUL BEAUTY COLLEGE,RITTER SAINT PAUL BEAUTY COLLEGE,940 RICE STREET,SAINT PAUL,MN,55117,
12/31/1993,2079500,AL STEPHENS ACADEMY FOR COSMETOLOGY,AL STEPHENS ACADEMY FOR COSMETOLOGY,425 HOLLYWOOD MALL,HOLLYWOOD,FL,33021,
12/31/1993,2309600,ACADEMIA MODERNA DE BELLEZA,ACADEMIA MODERNA DE BELLEZA,10 CALLE RAMOS VELEZ #459,MANATI,PR,00674-5165,
12/31/1993,2534700,YORK COLLEGE,YORK COLLEGE,CALLE 3 PDA 8 ALTOS CANAL 7,SAN JUAN,PR,906,
12/31/1993,2566100,CAREERS IN HOSPITALITY,CAREERS IN HOSPITALITY,728 MAIN STREET,PEORIA,IL,61602,
12/31/1994,274500,KINGS COLLEGE,KINGS COLLEGE,150 LODGE ROAD,BRIARCLIFF MANOR,NY,10510,
12/31/1994,469203,DORSEY SCHOOL OF BUSINESS,DORSEY BUSINESS SCHOOL,24901 NORTHWESTERN HIGHWAY,SOUTHFIELD,MI,48075,
12/31/1994,721400,FEDERICO COLLEGES OF HAIRSTYLING,FEDERICO COLLEGES OF HAIRSTYLING,2300 FLORIN ROAD,SACRAMENTO,CA,95822,
12/31/1994,787200,SAWYER COLLEGE AT PONOMA,SAWYER COLLEGE AT PONOMA,1021 EAST HOLT AVENUE,POMONA,CA,91767,
12/31/1994,1031400,AMERICAN TECHNICAL COLLEGE FOR CAR TRAIN,AMERICAN TECHNICAL COLLEGE FOR CAR TRAIN,191 SOUTH E STREET,SAN BERNARDINO,CA,92401,
12/31/1994,1125900,CONCORDE CAREER INSTITUTE,CONCORDE CAREER INSTITUTE,12 NORTH 12TH STREET 4TH FLOOR,MINNEAPOLIS,MN,55403,
12/31/1994,1255100,LAUREL BEAUTY ACADEMY,LAUREL BEAUTY ACADEMY,6219 LAUREL CANYON BOULEVARD,NORTH HOLLYWOOD,CA,91606,
12/31/1994,2262257,NATIONAL ACADEMY FOR PARALEGAL STUDIES,CURRY COLG,1071 BLUE HILL AVE,MILTON,MA,2186,
12/31/1994,2262258,NATIONAL ACADEMY FOR PARALEGAL STUDIES,BERKSHIRE COMMUNITY COLG,1350 W ST,PITTSFIELD,MA,1201,
12/31/1994,2262259,NATIONAL ACADEMY FOR PARALEGAL STUDIES,FRAMINGHAM STATE COLG,ED DEPT,FRAMINGHAM,MA,1701,
12/31/1994,2262260,NATIONAL ACADEMY FOR PARALEGAL STUDIES,SALEM STATE COLG,DEPT OF ED,SALEM,MA,1970,
12/31/1994,2262261,NATIONAL ACADEMY FOR PARALEGAL STUDIES,SPRINGFIELD COLG,XXX,SPRINGFIELD,MA,1990,
12/31/1994,2262262,NATIONAL ACADEMY FOR PARALEGAL STUDIES,SOUTH HIGH COMMUNITY SCHOOL,XXX,WORCESTER,MA,10608,
12/31/1994,2262263,NATIONAL ACADEMY FOR PARALEGAL STUDIES,UNIV OF MASSACHUSETTS,XXX,AMHERST,MA,1003,
12/31/1994,2262280,NATIONAL ACADEMY FOR PARALEGAL STUDIES,PLYMOUTH HS,XXX,PLYMOUTH,MA,2601,
12/31/1994,2562900,ACADEMIA ARECIBENA DE BELLEZA,ACADEMIA ARECIBENA DE BELLEZA,LUIS L TORRES 199 ESQ MAGALLAN,ARECIBO,PR,612,
12/31/1994,2618300,PBS TRAINING CENTER,PBS TRAINING CENTER,529 S WABASH 2ND FLOOR,CHICAGO,IL,60605,
12/31/1995,117702,COGSWELL POLYTECHNICAL COLLEGE,COGSWELL POLYTECHNICAL COLLEGE,3478 BUSKIRK AVENUE,PLEASANT HILL,CA,95523,
12/31/1995,301407,BALDWIN WALLACE UNIVERSITY,BALDWIN/WALLACE COLLEGE - OHIO SAVING BANK,1801 EAST 9TH STREET OHIO SAVINGS PLAZA,CLEVELAND,OH,44114-3103,
12/31/1995,305109,KENT STATE UNIVERSITY,KENT STATE UNIVERSITY - M. ED. EDUCATIONAL/CLEVELAND PARK SCHOOLS,1380 EAST 6TH STREET,CLEVELAND,OH,44114-1667,
12/31/1995,305110,KENT STATE UNIVERSITY,KENT STATE UNIVERSITY - GREAT LAKES DATA CENTER FOR ALLSTATE INSURANCE,EXECUTIVE CENTER DRIVE,HUDSON,OH,44236-0000,
12/31/1995,588905,UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER,UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER - WEATHERFORD,SOUTHWESTERN OKLAHOMA STATE UNIV 100 CAMPUS DRIVE,WEATHERFORD,OK,73096-3098,
12/31/1995,1096000,MANSFIELD BEAUTY ACADEMY,MANSFIELD BEAUTY ACADEMY,267 BOSTON ROAD,BILLERICA,MA,1862,
12/31/1995,1162800,VOGUE COLLEGE OF COSMETOLOGY #30,VOGUE COLLEGE OF COSMETOLOGY #30,1739 NORTH ACADEMY BOULEVARD (SCHOOL CLOSED),COLORADO SPRINGS,CO,80909,
12/31/1995,2338505,GLENDALE CAREER COLLEGE,GLENDALE CAREER COLLEGE - MERDIAN ARMENIAN EVANGELICAL SCHOOL,13330 RIVERSIDE DRIVE,SHERMAN OAKS,CA,91423-2521,
12/31/1995,2338507,GLENDALE CAREER COLLEGE,GLENDALE CAREER COLLEGE - CLASSROOM FACILITY,4950 SANTA MONICA BOULEVARD,HOLLYWOOD,CA,90029-2539,
12/31/1996,227100,HIGHLAND PARK COMMUNITY COLLEGE,HIGHLAND PARK COMMUNITY COLLEGE,GLENDALE AT THIRD AVENUE,HIGHLAND PARK,MI,48203,
12/31/1996,301408,BALDWIN WALLACE UNIVERSITY,BALDWIN/WALLACE COLLEGE - AKRON CAMPUS,ROADWAY EXPRESS 1077 GORGE BOULEVARD,AKRON,OH,44310-2482,
12/31/1996,2199100,ACADEMY OF HAIR DESIGN,ACADEMY OF HAIR DESIGN,2150 LAFAYETTE ROAD,INDIANAPOLIS,IN,46222,
12/31/1996,2225100,DEPAUL HOSPITAL SCHOOL OF ANESTHESIA,DEPAUL HOSPITAL SCHOOL OF ANESTHESIA,150 KINGSLEY LANE,NORFOLK,VA,23505,
12/31/1996,2338506,GLENDALE CAREER COLLEGE,GLENDALE CAREER COLLEGE - TAGLYAN,5106 HOLLYWOOD BOULEVARD SUITE 202A-B,LOS ANGELES,CA,90027-6115,
12/31/1996,2338508,GLENDALE CAREER COLLEGE,GLENDALE CAREER COLLEGE - ROSE,1615 NORTH ALEXANDRIA STREET,LOS ANGELES,CA,90027-5207,
12/31/1996,3062200,INTERNATIONAL BUSINESS INSTITUTE,INTERNATIONAL BUSINESS INSTITUTE,23201 LAKE CTR DR STE 110,LAKE FOREST,CA,90802,
12/31/1996,3100300,NAOMIS MILE HI-BEAUTY COLLEGE,NAOMIS MILE HI-BEAUTY COLLEGE,3455 WEST 32ND AVENUE,DENVER,CO,80211,
12/31/1996,20150925,NOVA SOUTHEASTERN UNIVERSITY,NOVA SOUTHEASTERN UNIVERSITY - INTERNATIONAL COLLEGE,2655 NORTHBROOKE DRIVE,NAPLES,FL,34199-7932,
12/31/1997,189900,WESTMAR UNIVERSITY,WESTMAR UNIVERSITY,1002 3RD AVENUE SOUTHEAST,LEMARS,IA,51031-2699,
12/31/1997,618600,WILCOX COLLEGE OF NURSING,WILCOX COLLEGE OF NURSING,28 CRESCENT STREET,MIDDLETON,CT,06457-3650,
12/31/1997,967000,WRIGHT BEAUTY COLLEGE,WRIGHT BEAUTY COLLEGE,208 WEST JEFFERSON STREET,KOKOMO,IN,46901-4516,
12/31/1997,967001,WRIGHT BEAUTY COLLEGE,WRIGHT BEAUTY COLLEGE,109 SOUTH WASHINGTON,MARION,IN,46952-3805,
12/31/1997,2231102,CROWN COLLEGE,CROWN COLLEGE - EVERETT DECENTRALIZED FACILITY,9350 EVERGREEN WAY SUITE 120,EVERETT,WA,98028-2814,
12/31/1997,2262700,DELAWARE COUNTY INSTITUTE OF TRAINING,DELAWARE COUNTY INSTITUTE OF TRAINING,615 AVENUE OF THE STATES,CHESTER,PA,19013-6022,
12/31/1997,2298900,WRIGHT BEAUTY COLLEGE,WRIGHT BEAUTY COLLEGE,64 WEST MARKET STREET,WABASH,IN,46992-3127,
12/31/1997,2338503,GLENDALE CAREER COLLEGE,GLENDALE CAREER COLLEGE - CLASSROOM FACILITY,1212 NORTH PACIFIC,GLENDALE,CA,91202-1620,
12/31/1998,318422,UNIVERSITY OF OKLAHOMA,UNIVERSITY OF OKLAHOMA - KUNSAN ARMY BASE,UNIVERSITY OF OKLAHOMA AT KUNSAN AB,KUNSAN,,,SOUTH KOREA
12/31/1998,747601,MARINELLO SCHOOL OF BEAUTY,MARINELLO SCHOOLS OF BEAUTY,13350 EAST TELEGRAPH ROAD,SANTA FE SPRINGS,CA,90670,
12/31/1998,1006200,METROPOLITAN COMMUNITY COLLEGE,METROPOLITAN COMMUNITY COLLEGE,601 JAMES R THOMPSON BOULEVARD,EAST SAINT LOUIS,IL,62201-1129,
12/31/1998,2306701,FORT WORTH BEAUTY SCHOOL,FORT WORTH BEAUTY SCHOOL,6741 CAMP BOWIE,FORT WORTH,TX,76116-7112,
12/31/1998,2326901,SUNSTATE ACADEMY,SUNSTATE ACADEMY OF HAIR DESIGN,1825 TAMIAMI TRAIL E-6,PORT CHARLOTTE,FL,33948,
12/31/1999,189501,WALDORF UNIVERSITY,WALDORF COLLEGE - ARIZONA,21000 NORTH 75TH AVENUE,GLENDALE,AZ,85308-9971,
12/31/1999,213400,BURDETT COLLEGE,BURDETT COLLEGE  -  MAIN CAMPUS,100 FRONT STREET,WORCESTER,MA,01608-1409,
12/31/1999,248015,LINDENWOOD UNIVERSITY,LINDENWOOD UNIVERSITY - BI-STATE DEVELOPMENT AGENCY (DEBOLIVERE),565 DEBOLIVERE PLACE,SAINT LOUIS,MO,63112-1905,
12/31/1999,393209,UNIVERSITY OF WYOMING,UNIVERSITY OF WYOMING - BRIGHAM YOUNG UNIVERSITY,UNIVERSITY HILL,PROVO,UT,84602-0002,
12/31/1999,393210,UNIVERSITY OF WYOMING,UNIVERSITY OF WYOMING - UNIVERSITY OF UTAH,210 SOUTH 1460 EAST,SALT LAKE CITY,UT,84112-8904,
12/31/1999,393211,UNIVERSITY OF WYOMING,UNIVERSITY OF WYOMING - UTAH STATE UNIVERSITY,UMC 1400,LOGAN,UT,84322-0001,
12/31/1999,393212,UNIVERSITY OF WYOMING,UNIVERSITY OF WYOMING - WEBER STATE UNIVERSITY,3750 HARRISON BOULEVARD,OGDEN,UT,84408-0001,
12/31/1999,393213,UNIVERSITY OF WYOMING,UNIVERSITY OF WYOMING - SOUTHERN UTAH UNIVERSITY,351 WEST CEDAR STREET,CEDAR CITY,UT,84720-9781,
12/31/1999,393214,UNIVERSITY OF WYOMING,UNIVERSITY OF WYOMING - SNOW COLLEGE,150 COLLEGE AVENUE,EPHRAIM,UT,84627-1203,
12/31/1999,393215,UNIVERSITY OF WYOMING,UNIVERSITY OF WYOMING - DIXIE COLLEGE,225 SOUTH 700 EAST,SAINT GEORGE,UT,84770-3875,
12/31/1999,393216,UNIVERSITY OF WYOMING,UNIVERSITY OF WYOMING - COLLEGE OF EASTERN UTAH,451 EAST 400 NORTH,PRICE,UT,84501-2626,
12/31/1999,393217,UNIVERSITY OF WYOMING,UNIVERSITY OF WYOMING - UTAH VALLEY STATE COLLEGE,800 WEST 1200 SOUTH,OREM,UT,84058-5999,
12/31/1999,393218,UNIVERSITY OF WYOMING,UNIVERSITY OF WYOMING - SALT LAKE COMMUNITY COLLEGE,4600 SOUTH REDWOOD ROAD,SALT LAKE CITY,UT,84130-3145,
12/31/1999,855500,HAIR DESIGN INSTITUTE AT LIVINGSTON STREET,HAIR DESIGN INSTITUTE AT LIVINGSTON ST,6711 FIFTH AVENUE,BROOKLYN,NY,11220,
12/31/1999,892400,CLASSIC BEAUTY COLLEGES,CLASSIC BEAUTY COLLEGES,42 NORTH STAPLEY DRIVE,MESA,AZ,85203,
12/31/1999,973600,VIRGINIA FARRELL BEAUTY SCHOOL,VIRGINIA FARRELL BEAUTY SCHOOL,24502 WEST SEVEN MILE ROAD,DETROIT,MI,48219-1611,
12/31/1999,2307000,ROSS MEDICAL EDUCATION CENTER,ROSS MEDICAL EDUCATION CENTER,22293 EUREKA ROAD,TAYLOR,MI,48180-5291,
12/31/1999,3188300,MEDTECH HEALTH CARE TRAINING,MEDTECH HEALTH CARE TRAINING,8794 SACRAMENTO DRIVE,ALEXANDRIA,VA,22309-1677,
12/31/2000,222613,WESTERN NEW ENGLAND UNIVERSITY,WESTERN NEW ENGLAND COLLEGE-BERKSHIRE COMMUNITY COLLEGE,1350 WEST STREET,PITTSFIELD,MA,01201-5720,
12/31/2000,248006,LINDENWOOD UNIVERSITY,LINDENWOOD UNIVERSITY - KEMPER MILITARY JUNIOR COLLEGE,701 THIRD STREET,BOONVILLE,MO,65233-1670,
12/31/2000,251632,UNIVERSITY OF MISSOURI - COLUMBIA,UNIVERSITY OF MISSOURI - COLUMBIA - SULLIVAN COUNTY HOSPITAL,630 W. 3RD,MILAN,MO,63556-1076,
12/31/2000,318443,UNIVERSITY OF OKLAHOMA,UNIVERSITY OF OKLAHOMA - JENKS,205 E. B STREET,JENKS,OK,74037-3906,
12/31/2000,393607,PONTIFICAL CATHOLIC UNIVERSITY OF PUERTO RICO (THE),PONTIFICAL CATHOLIC UNIVERSITY OF P.R.(THE)--ISTPA,CAMINO ALEJANDRINO K M 3.4,GUAYNABO,PR,00969-0000,
12/31/2000,2618100,BUSINESS & BANKING INSTITUTE,BUSINESS AND BANKING INSTITUTE,323 WEST WELLS STREET,MILWAUKEE,WI,53203-1702,
12/31/2000,3051501,US GRANT JOINT VOCATIONAL SCHOOL,US GRANT JOINT VOCATIONAL SCHOOL - MARKET STREET SCHOOL,212 MARKET STREET,NEW RICHMOND,OH,45157-1373,
12/31/2001,136323,REGIS UNIVERSITY,REGIS UNIVERSITY - US WEST,930 15TH ROOM 623,DENVER,CO,80202-2903,
12/31/2001,370216,AVERETT UNIVERSITY,AVERETT COLLEGE - VIRGINIA AIR NATIONAL GUARD,5601 CORSAIR ROAD BUILDING 3629,SANDSTONE,VA,23150-2521,
12/31/2001,370237,AVERETT UNIVERSITY,AVERETT COLLEGE - VIRGINIA AIR NATIONAL GUARD,192ND FIGHER GUARD/LGS 50 FALLON ROAD,SANDSTON,VA,23150-0000,
12/31/2001,467312,BAKER COLLEGE,BAKER COLLEGE - WILLIAMSTON,201 SCHOOL STREET,WILLIAMSTON,MI,48895-1390,
12/31/2001,1300703,NAZARENE BIBLE COLLEGE,NAZARENE  BIBLE COLLEGE - NAZARENE INDIAN BIBLE COLLEGE,2315 MARKHAM ROAD SOUTHWEST,ALBUQUERQUE,NM,87105-7918,
12/31/2001,2323801,GAITHER & COMPANY BEAUTY COLLEGE,GAITHER & COMPANY BEAUTY COLLEGE - NEW WAVE BEAUTY ACADEMY,7020 U.S. HIGHWAY 431,ALBERTVILLE,AL,35950-2415,
12/31/2001,2497306,MILAN INSTITUTE,TRINITY COLLEGE - GOLDEN STATE BUSINESS COLLEGE,939 MARKET STREET 2ND FLOOR,SAN FRANCISCO,CA,94103-1730,
12/31/2002,132507,UNIVERSITY OF SAN FRANCISCO,UNIVERSITY OF SAN FRANCISCO - HEWLETT PACKARD PROGRAM,19091 PRUNERIDGE ROAD,CUPERTINO,CA,95014-0794,
12/31/2002,184320,VINCENNES UNIVERSITY,VINCENNES UNIVERSITY - THE LIFETIME LEARNING CENTER,1021 NORTH MICHIGAN STREET,ELKHART,IN,46514-2249,
12/31/2002,271804,ELMIRA COLLEGE,ELMIRA COLLEGE - PENN YAN MIDDLE SCHOOL,515 LIBERTY STREET,PENN YAN,NY,14527-1092,
12/31/2002,372707,NORTHERN VIRGINIA COMMUNITY COLLEGE,NORTHERN VIRGINIA COMMUNITY COLLEGE -,U.S. PATENT &TRADE MARK PTO UNIVER 2001 CRYSTAL DRIVE CRYSTAL PARK 1,ARLINGTON,VA,22202-0000,
12/31/2002,384213,CONCORDIA UNIVERSITY,CONCORDIA UNIVERSITY WISCONSIN - GREEN BAY CENTER,1825 NORTH BLUEMOUND,APPLETON,WI,54913-1698,
12/31/2002,2341003,FORTIS COLLEGE,CAPPS COLLEGE - MASSAGE THERAPY TRAINING CENTER,1365 GOVERNMENT STREET,MOBILE,AL,36604-1365,
12/31/2002,10150943,NOVA SOUTHEASTERN UNIVERSITY,NOVA SOUTHEASTERN UNIVERSITY - PANAMA,ALBROOK BUILDING #869,BALBOA,,,PANAMA
12/31/2002,10150960,NOVA SOUTHEASTERN UNIVERSITY,NOVA SOUTHEASTERN UNIVERSITY - GTE TELOPS,610 ZACK STREET,TAMPA,FL,33602-3913,
12/31/2003,115103,SAN DIEGO STATE UNIVERSITY,SAN DIEGO STATE UNIVERSITY - SORRENTO VALLEY WYNDHAM HOTEL,5975 LUSK BOULEVARD,SAN DIEGO,CA,92121-2781,
12/31/2003,115104,SAN DIEGO STATE UNIVERSITY,SAN DIEGO STATE UNIVERSITY - CARLSBAD FARADAY CENTER,1635 FARADAY AVENUE,CARLSBAD,CA,92008-7314,
12/31/2003,115105,SAN DIEGO STATE UNIVERSITY,SAN DIEGO STATE UNIVERSITY - HEWLETT PACKARD RANCHO BERNARDO,16399 WEST BERNARDO DRIVE,SAN DIEGO,CA,92127-1899,
12/31/2003,153531,UNIVERSITY OF FLORIDA,UNIVERSITY OF FLORIDA - SEMINOLE CC,100 WELDON BOULEVARD,SANFORD,FL,32772-6199,
12/31/2003,303206,CLEVELAND STATE UNIVERSITY,CLEVELAND STATE UNIVERSITY - MERIDIA HEALTH SYSTEM,730 SOM CENTER ROAD,MAYFIELD VILLAGE,OH,44143-2350,
12/31/2003,335701,POINT PARK UNIVERSITY,POINT PARK COLLEGE - USS STEEL COMPANY,400 STATE STREET,CLAIRTON,PA,15025-1855,
12/31/2003,1014809,COLORADO TECHNICAL UNIVERSITY,COLORADO TECHNICAL UNIVERSITY - SCHRIEVER AIR FORCE BASE,720 IRWIN AVENUE,SCHRIEVER AFB,CO,80912-7298,
12/31/2003,1014810,COLORADO TECHNICAL UNIVERSITY,COLORADO TECHNICAL UNIVERSITY - PETERSON AIR FORCE BASE,301 WEST STEWART STREET,PETERSON AIR FORCE BASE,CO,80914-1586,
12/31/2003,3484300,LANDEGG INTERNATIONAL UNIVERSITY,LANDEGG INTERNATIONAL UNIVERSITY,30 HEIDENERSTRASSE,WIENACHT,,,SWITZERLAND
12/31/2004,130204,SAINT MARY'S COLLEGE OF CALIFORNIA,SAINT MARY'S COLLEGE OF CALIFORNIA - OAKLAND EDUCATION CENTER,500 12TH STREET SUITE 110,OAKLAND,CA,94607-4010,
12/31/2004,193707,OTTAWA UNIVERSITY,OTTAWA UNIVERSITY - SCOTTSDALE,13402 N. SCOTTSDALE ROAD,SCOTTSDALE,AZ,85254-4054,
12/31/2004,206202,BOWIE STATE UNIVERSITY,BOWIE STATE UNIVERSITY - ANNE ARUNDEL COMMUNITY COLLEGE CENTER,101 COLLEGE PARKWAY,ARNOLD,MD,21012-1895,
12/31/2004,206204,BOWIE STATE UNIVERSITY,BOWIE STATE UNIVERSITY - GLENDALE BAPTIST'S CHRISTIAN LIFE CENTER(LHEC,7800 CENTRAL AVENUE,LANDOVER,MD,20785-4807,
12/31/2004,206206,BOWIE STATE UNIVERSITY,BOWIE STATE UNIVERSITY - PRINCE GEORGE'S COMMUNITY COLLEGE,301 LARGO ROAD,LARGO,MD,20774-2199,
12/31/2004,206215,BOWIE STATE UNIVERSITY,BOWIE STATE UNIVERSITY - CONNECTICUT PARK CENTER (BSU/MCPS),12518 GREENLY STREET,SILVER SPRING,MD,20906-4472,
12/31/2004,224307,CENTRAL MICHIGAN UNIVERSITY,CENTRAL MICHIGAN UNIVERSITY - METRO DETROIT REGION OFFICE AND COHORTS,TOP OF TROY 755 WEST BIG BEAVER ROAD SUITE 114,TROY,MI,48084-0000,
12/31/2004,224325,CENTRAL MICHIGAN UNIVERSITY,CENTRAL MICHIGAN UNIVERSITY - FORT POLK CENTER AND COHORTS,4443 ENTRANCEROAD ROOM 105,FORT POLK,LA,71459-4504,
12/31/2004,225200,WILLIAM TYNDALE COLLEGE,WILLIAM TYNDALE COLLEGE,35700 WEST TWELVE MILE ROAD,FARMINGTON HILLS,MI,48331-3149,
12/31/2004,225203,WILLIAM TYNDALE COLLEGE,WILLIAM TYNDALE COLLEGE - CORNERSTONE EVANGELICAL PRESBYTERIAN CHURCH,9455 HILTON,BRIGHTON,MI,48116-7509,
12/31/2004,225204,WILLIAM TYNDALE COLLEGE,WILLIAM TYNDALE COLLEGE - THE CHILDREN'S CENTER,79 WEST ALEXANDRINE,DETROIT,MI,48201-2015,
12/31/2004,252701,UNIVERSITY OF PROVIDENCE,UNIVERSITY OF GREAT FALLS - ANACONDA,118 EAST 7TH STREET ROOM 2B,ANACONDA,MT,59711-0000,
12/31/2004,252715,UNIVERSITY OF PROVIDENCE,UNIVERSITY OF GREAT FALLS - LIBBY,LINCOLN COUNTY CAMPUS OF FVCC 225 COMMERCE WAY,LIBBY,MT,59923-2005,
12/31/2004,252724,UNIVERSITY OF PROVIDENCE,UNIVERSITY OF GREAT FALLS - GILLETTE,N. WYOMING COMMUNITY CENTER 720 WEST 8TH STREET ANNEX B,GILLETTE,WY,82716-4116,
12/31/2004,252728,UNIVERSITY OF PROVIDENCE,UNIVERSITY OF GREAT FALLS - RIVERTON,CENTRAL WYOMING COLLEGE 2600 PECK AVENUE,RIVERTON,WY,82501-2273,
12/31/2004,931303,DAYMAR COLLEGE,DAYMAR COLLEGE - MORGANTOWN LEARNING SITE,109 SOUTH MAIN STREET,MORGANTOWN,KY,42261-9404,
12/31/2004,2143705,SINTE GLESKA UNIVERSITY,SINTE GLESKA UNIVERSITY - LEECH LAKE TRIBAL COLLEGE,ROUTE 3,CASS LAKE,MN,56633-0100,
12/31/2004,2326305,FORTIS INSTITUTE,MEDVANCE INSTITUTE - BATON ROUGE,9255 INTERLINE AVENUE,BATON ROUGE,LA,70809-1908,
12/31/2004,2563300,KANKAKEE ACADEMY OF HAIR DESIGN,KANKAKEE ACADEMY OF HAIR DESIGN,100 EAST 115TH STREET,CHICAGO,IL,60628-4934,
12/31/2005,113903,CALIFORNIA STATE UNIVERSITY LONG BEACH,CALIFORNIA STATE UNIVERSITY LONG BEACH - SAN MARCOS,333 SOUTH TWIN OAKS VALLEY ROAD,SAN MARCOS,CA,92096-0001,
12/31/2005,130231,SAINT MARY'S COLLEGE OF CALIFORNIA,SAINT MARY'S COLLEGE OF CALIFORNIA - FAIRFIELD,420-C EXECUTIVE COURT NORTH FAIRFIELD CORPORATE COMMONS,FAIRFIELD,CA,94534-1464,
12/31/2005,140102,POST UNIVERSITY,POST UNIVERSITY - NORTHWEST CATHOLIC HIGH SCHOOL,29 WAMPANOAG DRIVE,WEST HARTFORD,CT,06107-3699,
12/31/2005,163500,BARAT COLLEGE,BARAT COLLEGE,700 EAST WESTLEIGH ROAD,LAKE FOREST,IL,60045-3297,
12/31/2005,166689,CONCORDIA UNIVERSITY,CONCORDIA UNIVERSITY - GLENBARD WEST HIGH SCHOOL,670 CRESCENT BOULEVARD,GLEN ELLYN,IL,60137-4286,
12/31/2005,213016,BOSTON UNIVERSITY,BOSTON UNIVERSITY - POST OFFICE SQUARE,12 POST OFFICE SQUARE 2ND FLOOR,BOSTON,MA,02109-3924,
12/31/2005,214517,EASTERN NAZARENE COLLEGE,EASTERN NAZARENE COLLEGE - TAUNTON HOLIDAY INN,TAUNTON HOLIDAY INN 700 MYLES STANDISH BLVD,TAUNTON,MA,02780-0000,
12/31/2005,214528,EASTERN NAZARENE COLLEGE,EASTERN NAZARENE COLLEGE - SOUTH SHORE EDUCATIONAL COLLABORATIVE,90 INDUSTRIAL PARK ROAD,HINGHAM,MA,02043-4313,
12/31/2005,214531,EASTERN NAZARENE COLLEGE,EASTERN NAZARENE COLLEGE - HOLIDAY INN EXPRESS & SUITES,1400 GAR HIGHWAY - RT. 6,SWANSEA,MA,02777-4231,
12/31/2005,214532,EASTERN NAZARENE COLLEGE,EASTERN NAZARENE COLLEGE - GEORGE R. AUSTIN INTERMEDIATE SCHOOL,112 HOWLAND ROAD,LAKEVILLE,MA,02347-2230,
12/31/2005,214534,EASTERN NAZARENE COLLEGE,EASTERN NAZARENE COLLEGE - DANVERS SHERATON FERNCROFT RESORT,50 FERNCROFT ROAD,DANVERS,MA,01923-4017,
12/31/2005,214535,EASTERN NAZARENE COLLEGE,EASTERN NAZARENE COLLEGE - GIGGLE N' GROW,FIRST CONGREGATIONAL CHURCH UCC 76 PIERCE STREET,STOUGHTON,MA,02072-3035,
12/31/2005,237511,SOUTHWEST MINNESOTA STATE UNIVERSITY,SOUTHWEST MINNESOTA STATE UNIVERSITY -MS EDUCATION/SIOUX FALLS 6,MEMORIAL MIDDLE SCHOOL 1401 SOUTH SERTOMA AVENUE,SIOUX FALLS,SD,57101-5800,
12/31/2005,237530,SOUTHWEST MINNESOTA STATE UNIVERSITY,SOUTHWEST MINNESOTA STATE UNIVERSITY - MS SPECIAL ED/ MINNETONKA,5621 COUNTY ROAD 101,MINNETONKA,MN,55345-4214,
12/31/2005,252703,UNIVERSITY OF PROVIDENCE,UNIVERSITY OF GREAT FALLS - BROWNING,BLACKFEET COMMUNITY COLLEGE,BROWNING,MT,59417-0819,
12/31/2005,318403,UNIVERSITY OF OKLAHOMA,UNIVERSITY OF OKLAHOMA - OU TULSA,700 NORTH GREENWOOD ROOM 180,TULSA,OK,74106-0700,
12/31/2005,318404,UNIVERSITY OF OKLAHOMA,UNIVERSITY OF OKLAHOMA - ROGERS STATE UNIVERSITY,1701 WEST WILL ROGERS BOULEVARD,CLAREMORE,OK,74017-2099,
12/31/2005,318428,UNIVERSITY OF OKLAHOMA,UNIVERSITY OF OKLAHOMA - RHEIN/MAIN AIR BASE,UNIV. OF OKLAHOMA @ RHEIN-MAIN AFB,RHEIN/MAIN,,,GERMANY
12/31/2005,335705,POINT PARK UNIVERSITY,POINT PARK COLLEGE - CENTRAL WESTMORELAND CAREER AND TECHNICAL CENTER,240 ARONA ROAD,NEW STANTON,PA,15672-9410,
12/31/2005,359003,MCLENNAN COMMUNITY COLLEGE,MCLENNAN COMMUNITY COLLEGE - HILL COLLEGE CAMPUS,2112 MAYFIELD PARKWAY,CLEBURNE,TX,76033-1899,
